Unique ID,Document Type,Publication Year, Total Times Cited
WOS:000521985800006,Article,2020,0
WOS:000521989100001,Article,2020,1
WOS:000522022100003,Article,2020,0
WOS:000522098200005,Article,2020,1
WOS:000522098200008,Article,2020,0
WOS:000522158300012,Article,2020,0
WOS:000522217800013,Article,2020,0
WOS:000522359700001,Article,2020,0
WOS:000522415700001,Article,2020,0
WOS:000522415700019,Article,2020,0
WOS:000522415700021,Article,2020,0
WOS:000522415700022,Article,2020,0
WOS:000522448600220,Article,2020,0
WOS:000522452700006,Proceedings Paper,2019,1
WOS:000522452700009,Proceedings Paper,2019,0
WOS:000522452700011,Proceedings Paper,2019,0
WOS:000522452700016,Proceedings Paper,2019,0
WOS:000522452700027,Proceedings Paper,2019,0
WOS:000522452700031,Proceedings Paper,2019,1
WOS:000522452700034,Proceedings Paper,2019,1
WOS:000522452700035,Proceedings Paper,2019,0
WOS:000522452700046,Proceedings Paper,2019,0
WOS:000522452700048,Proceedings Paper,2019,0
WOS:000522452700054,Proceedings Paper,2019,0
WOS:000522452700065,Proceedings Paper,2019,0
WOS:000522452700070,Proceedings Paper,2019,0
WOS:000522452700074,Proceedings Paper,2019,0
WOS:000522452700076,Proceedings Paper,2019,0
WOS:000522452700077,Proceedings Paper,2019,0
WOS:000522452700078,Proceedings Paper,2019,0
WOS:000522452700080,Proceedings Paper,2019,0
WOS:000522452700081,Proceedings Paper,2019,0
WOS:000522452700082,Proceedings Paper,2019,0
WOS:000522452700083,Proceedings Paper,2019,0
WOS:000522452700084,Proceedings Paper,2019,0
WOS:000522452700085,Proceedings Paper,2019,0
WOS:000522452700086,Proceedings Paper,2019,0
WOS:000522452700088,Proceedings Paper,2019,0
WOS:000522452700089,Proceedings Paper,2019,0
WOS:000522452700092,Proceedings Paper,2019,0
WOS:000522452700107,Proceedings Paper,2019,0
WOS:000522489000099,Article,2020,0
WOS:000522553100061,Article,2020,6
WOS:000522766200006,Article,2020,0
WOS:000522772400031,Article,2020,0
WOS:000523362100004,Article,2020,0
WOS:000523564600016,Article,2020,0
WOS:000523727600002,Article,2020,0
WOS:000523735200001,Article,2020,0
WOS:000523742100003,Article,2020,0
WOS:000523742100011,Article,2020,0
WOS:000523742100016,Article,2020,1
WOS:000523742100017,Article,2020,0
WOS:000523887800016,Article,2020,0
WOS:000524097200035,Article,2020,1
WOS:000524257600011,Article,2020,0
WOS:000524257600021,Article,2020,0
WOS:000524257600026,Article,2020,0
WOS:000524279900001,Article,2020,0
WOS:000524279900002,Article,2020,0
WOS:000524297200027,Article,2020,0
WOS:000524297200051,Article,2020,0
WOS:000524297200056,Article,2020,0
WOS:000524307600036,Article,2020,1
WOS:000524651100001,Article,2020,0
WOS:000524712900013,Article,2020,0
WOS:000524753200087,Article,2020,0
WOS:000524925500001,Article,2020,0
WOS:000525326400023,Article,2020,0
WOS:000525417400025,Article,2020,0
WOS:000525494200001,Article,2020,1
WOS:000525826900027,Proceedings Paper,2019,0
WOS:000525847200001,Article,2020,3
WOS:000525859400012,Article,2020,0
WOS:000525859400014,Article,2020,0
WOS:000525920900003,Review,2020,4
WOS:000526031000136,Proceedings Paper,2018,0
WOS:000526037200036,Article,2019,2
WOS:000526057900044,Article,2020,0
WOS:000526201900002,Article,2020,0
WOS:000526213900003,Article,2020,0
WOS:000526240900001,Article,2020,0
WOS:000526401600042,Article,2020,0
WOS:000526408800052,Article,2020,0
WOS:000526410200001,Article,2020,0
WOS:000526453500008,Article,2020,1
WOS:000526750500002,Article,2020,0
WOS:000526810400009,Article,2020,0
WOS:000526815600003,Article,2020,0
WOS:000526853100005,Article,2020,0
WOS:000527294400009,Article,2020,5
WOS:000527359300010,Article,2020,0
WOS:000527501800001,Article,2020,0
WOS:000527723900001,Article,2020,1
WOS:000527764800001,Article,2020,0
WOS:000527796800017,Article,2020,0
WOS:000527802300005,Article,2020,0
WOS:000527941200020,Article,2020,1
WOS:000528005400015,Article,2020,0
WOS:000528160900001,Article,2020,0
WOS:000528196500001,Article,2020,0
WOS:000528288900003,Article,2020,0
WOS:000528545800030,Article,2020,1
WOS:000528569600069,Article,2020,2
WOS:000528603300001,Article,2020,0
WOS:000528753000010,Article,2020,0
WOS:000528976800001,Article,2020,0
WOS:000529013100001,Article,2020,0
WOS:000529211800007,Article,2020,1
WOS:000529253000002,Article,2020,1
WOS:000529254200001,Article,2020,0
WOS:000529689000003,Article,2020,0
WOS:000530019600001,Article,2020,0
WOS:000530031900024,Article,2020,0
WOS:000530710600056,Article,2020,0
WOS:000530801500010,Article,2020,0
WOS:000530832200191,Article,2020,0
WOS:000531020200006,Article,2020,0
WOS:000531022400008,Article,2020,0
WOS:000531024200021,Article,2020,2
WOS:000531265400001,Article,2019,0
WOS:000531548100001,Article,2020,0
WOS:000531648500005,Article,2018,1
WOS:000531796600003,Article,2020,0
WOS:000531796600007,Article,2020,0
WOS:000531973700001,Article,2020,1
WOS:000532414700005,Article,2020,0
WOS:000532479300021,Article,2020,1
WOS:000532663500013,Article,2020,0
WOS:000532745200013,Article,2020,0
WOS:000532823100004,Article,2020,0
WOS:000533352100154,Article,2020,0
WOS:000533352100262,Article,2020,0
WOS:000533511200012,Article,2020,0
WOS:000533512000113,Article,2020,0
WOS:000533523500033,Article,2020,0
WOS:000533622700022,Article,2020,0
WOS:000533630100001,Article,2020,2
WOS:000533779400001,Editorial Material; Book Chapter,2019,0
WOS:000533779400014,Article; Book Chapter,2019,0
WOS:000533779400017,Article; Book Chapter,2019,0
WOS:000533780900002,Article,2020,0
WOS:000533780900005,Article,2020,0
WOS:000533878200002,Article,2020,0
WOS:000534028900002,Article,2020,0
WOS:000534134900013,Proceedings Paper,2019,0
WOS:000534218800046,Proceedings Paper,2019,0
WOS:000534640900051,Article,2020,0
WOS:000535280900027,Article,2020,0
WOS:000535454100005,Article,2020,0
WOS:000535764500017,Article,2020,0
WOS:000535828200001,Article,2020,0
WOS:000536037100012,Review,2020,0
WOS:000536130300025,Article,2020,0
WOS:000536207500002,Article,2020,1
WOS:000536568500020,Article,2020,0
WOS:000536568500028,Article,2020,1
WOS:000536693300002,Article,2020,0
WOS:000536758800001,Article,2020,0
WOS:000536773100010,Article,2020,0
WOS:000537017700018,Article,2020,0
WOS:000537324000007,Article,2020,0
WOS:000537413600004,Article,2020,0
WOS:000537424600009,Article,2020,0
WOS:000537504804096,Proceedings Paper,2019,0
WOS:000537624200006,Article,2020,0
WOS:000537739000001,Article,2019,0
WOS:000537768200001,Article,2020,0
WOS:000537780400001,Article,2020,0
WOS:000537846600039,Article,2020,0
WOS:000537952100011,Article,2020,0
WOS:000537952100023,Article,2020,0
WOS:000538009600019,Article,2020,0
WOS:000538041800191,Article,2020,0
WOS:000538069400001,Article,2020,0
WOS:000538117700016,Article,2020,0
WOS:000538151600008,Article; Proceedings Paper,2020,0
WOS:000538393300007,Article,2020,0
WOS:000538486700001,Article,2020,0
WOS:000538489100001,Article,2020,0
WOS:000538778800017,Article; Proceedings Paper,2020,0
WOS:000538778800020,Article,2020,0
WOS:000538778800022,Article,2020,0
WOS:000538778800025,Article,2020,0
WOS:000538778800028,Article; Proceedings Paper,2020,0
WOS:000538793100009,Article,2020,0
WOS:000538956300002,Article,2020,0
WOS:000539239800013,Article,2020,0
WOS:000539256800001,Article,2020,0
WOS:000539323700230,Article,2020,0
WOS:000539395000022,Article,2020,1
WOS:000539431800001,Article,2020,0
WOS:000539487000534,Proceedings Paper,2019,0
WOS:000539491200001,Article,2020,0
WOS:000540350100012,Article,2020,0
WOS:000540350100018,Article,2020,0
WOS:000540372900012,Article,2020,0
WOS:000540385600244,Proceedings Paper,2018,0
WOS:000540680000001,Letter,2020,0
WOS:000540703200008,Article,2020,0
WOS:000540721100032,Article,2020,0
WOS:000540993100002,Article,2020,2
WOS:000541016200002,Article,2020,0
WOS:000541251400007,Article,2020,0
WOS:000541440000199,Article,2020,1
WOS:000541657000003,Article,2020,0
WOS:000541914200002,Article,2020,1
WOS:000542187700008,Article,2020,0
WOS:000542248100008,Article,2019,0
WOS:000542949400011,Article,2020,0
WOS:000543005300022,Article,2020,0
WOS:000543005300079,Article,2020,0
WOS:000543035300001,Article,2020,0
WOS:000543123200008,Article,2020,0
WOS:000543284900001,Article,2020,0
WOS:000543285700002,Article,2020,0
WOS:000543372800013,Article,2020,0
WOS:000543458100001,Article,2020,0
WOS:000543538900002,Article,2020,0
WOS:000543658500075,Proceedings Paper,2019,0
WOS:000543802700005,Article; Proceedings Paper,2020,0
WOS:000543802700006,Article; Proceedings Paper,2020,0
WOS:000543802700007,Article; Proceedings Paper,2020,0
WOS:000543802700008,Article; Proceedings Paper,2020,0
WOS:000543802700012,Article; Proceedings Paper,2020,0
WOS:000543802700025,Article; Proceedings Paper,2020,0
WOS:000543802700027,Article; Proceedings Paper,2020,0
WOS:000543802700039,Article; Proceedings Paper,2020,0
WOS:000544038100014,Article,2020,0
WOS:000544066400025,Proceedings Paper,2018,0
WOS:000544098300002,Article,2020,0
WOS:000544123900001,Article,2020,0
WOS:000544485300021,Editorial Material,2020,1
WOS:000544587800012,Article,2020,0
WOS:000544737800002,Article,2020,1
WOS:000545031900001,Article,2020,0
WOS:000545260600001,Article,2020,0
WOS:000545260600002,Article,2020,0
WOS:000545389700004,Article,2020,0
WOS:000545439600016,Article,2020,0
WOS:000545638700017,Article,2020,0
WOS:000545691700008,Article,2020,0
WOS:000545788200019,Article,2020,1
WOS:000545968200001,Article,2020,0
WOS:000545994000003,Article,2020,0
WOS:000546136300001,Article,2020,0
WOS:000546312900003,Article,2020,0
WOS:000546577800132,Proceedings Paper,2018,0
WOS:000546796900001,Article,2020,0
WOS:000546933400001,Article,2020,0
WOS:000547005700028,Article,2020,0
WOS:000547332800039,Proceedings Paper,2020,0
WOS:000548132700005,Article,2020,0
WOS:000548156400001,Article,2020,0
WOS:000548284300005,Article,2020,0
WOS:000548658100009,Article,2020,0
WOS:000548939700002,Article,2020,0
WOS:000549379300008,Article,2020,1
WOS:000549443000001,Article,2020,0
WOS:000549480800005,Article,2020,0
WOS:000549715300008,Article,2020,0
WOS:000549715300009,Article,2020,0
WOS:000549783300003,Article,2020,2
WOS:000549813300001,Article,2020,0
WOS:000549854400016,Article,2020,0
WOS:000549869700017,Article,2019,1
WOS:000549869700019,Article,2019,0
WOS:000549877900025,Article,2020,0
WOS:000549877900039,Article; Proceedings Paper,2020,0
WOS:000550381200018,Article,2020,0
WOS:000550769304033,Proceedings Paper,2019,0
WOS:000550831700017,Article,2020,0
WOS:000550989400034,Proceedings Paper,2019,0
WOS:000550989400043,Proceedings Paper,2019,0
WOS:000550989400109,Proceedings Paper,2019,0
WOS:000550989400125,Proceedings Paper,2019,0
WOS:000550993400009,Article,2019,0
WOS:000551199500023,Article,2020,0
WOS:000551335400018,Article,2020,3
WOS:000551403500001,Review,2020,0
WOS:000551473000003,Article,2020,0
WOS:000551864600001,Article,2020,0
WOS:000551867100001,Article,2020,0
WOS:000551867100007,Article,2020,0
WOS:000551867100035,Article,2020,0
WOS:000551945700007,Article,2020,0
WOS:000551960800005,Article; Proceedings Paper,2020,0
WOS:000551960800009,Article,2020,1
WOS:000552131100041,Article,2020,0
WOS:000553090900001,Editorial Material,2020,0
WOS:000553090900002,Editorial Material,2020,0
WOS:000553399100004,Article,2020,0
WOS:000553425900002,Article,2020,0
WOS:000553984800004,Article,2020,0
WOS:000554528302006,Meeting Abstract,2020,0
WOS:000554528302019,Meeting Abstract,2020,0
WOS:000554674400001,Article,2020,0
WOS:000555432300040,Proceedings Paper,2018,2
WOS:000555546100001,Article,2020,0
WOS:000555707100010,Proceedings Paper,2019,0
WOS:000556247200002,Article,2020,0
WOS:000556841200003,Article,2020,0
WOS:000556864000003,Article,2020,0
WOS:000556912600008,Article; Proceedings Paper,2020,0
WOS:000557076000001,Article,2020,0
WOS:000557246500155,Proceedings Paper,2019,0
WOS:000557719000003,Article,2018,0
WOS:000557723000004,Article,2019,0
WOS:000557833200060,Proceedings Paper,2019,0
WOS:000558225600024,Proceedings Paper,2019,1
WOS:000558744200065,Article,2020,0
WOS:000559281400053,Proceedings Paper,2019,0
WOS:000559281400054,Proceedings Paper,2019,1
WOS:000559732600032,Proceedings Paper,2019,0
WOS:000560023000017,Article; Proceedings Paper,2020,0
WOS:000560023000018,Article; Proceedings Paper,2020,0
WOS:000560023000019,Article,2020,2
WOS:000560023000020,Article,2020,0
WOS:000560023000021,Article,2020,0
WOS:000560023000038,Article,2020,0
WOS:000560053900015,Article,2020,1
WOS:000560244900026,Proceedings Paper,2019,0
WOS:000560244900027,Proceedings Paper,2019,0
WOS:000560747900017,Article,2020,0
WOS:000560747900018,Article,2020,0
WOS:000560800500103,Article,2020,0
WOS:000560926100055,Article,2020,0
WOS:000561025500011,Article,2020,0
WOS:000561068300003,Article,2020,0
WOS:000561227700001,Article,2020,0
WOS:000561341000004,Article,2020,0
WOS:000561341000006,Article,2020,0
WOS:000561860000031,Article,2019,0
WOS:000561894900003,Article,2020,1
WOS:000562054800001,Article,2020,0
WOS:000562072500029,Article,2020,4
WOS:000562130100045,Article,2020,0
WOS:000562130100047,Article,2020,0
